Date,Open,High,Low,Close,Support,Resistance,Sentiment,Previous_Close,Price_Change,Actual_Price_Change
2024-01-02,24.100000381469727,24.450000762939453,23.299999237060547,24.100000381469727,20.600000381469727,25.200000762939453,0.91,23.950000762939453,0.14999961853027344,0.14999961853027344
2024-01-03,24.100000381469727,26.350000381469727,23.850000381469727,25.950000762939453,20.600000381469727,26.350000381469727,0.91,24.100000381469727,1.8500003814697266,1.8500003814697266
2024-01-04,26.299999237060547,31.0,25.899999618530273,30.399999618530273,20.600000381469727,31.0,0.91,25.950000762939453,4.44999885559082,4.44999885559082
2024-01-05,31.350000381469727,33.0,30.649999618530273,31.399999618530273,20.600000381469727,33.0,0.91,30.399999618530273,1.0,1.0
2024-01-08,31.649999618530273,33.150001525878906,30.799999237060547,32.04999923706055,20.600000381469727,33.150001525878906,0.91,31.399999618530273,0.6499996185302734,0.6499996185302734
2024-01-09,32.5,32.849998474121094,31.0,31.299999237060547,20.600000381469727,33.150001525878906,0.91,32.04999923706055,-0.75,-0.75
2024-01-10,31.549999237060547,32.20000076293945,30.0,30.799999237060547,20.600000381469727,33.150001525878906,0.91,31.299999237060547,-0.5,-0.5
2024-01-11,31.5,31.850000381469727,30.799999237060547,31.100000381469727,20.600000381469727,33.150001525878906,0.91,30.799999237060547,0.3000011444091797,0.3000011444091797
2024-01-12,31.25,31.299999237060547,30.5,30.899999618530273,20.600000381469727,33.150001525878906,0.91,31.100000381469727,-0.20000076293945312,-0.20000076293945312
2024-01-15,31.049999237060547,31.100000381469727,30.100000381469727,30.799999237060547,20.600000381469727,33.150001525878906,0.91,30.899999618530273,-0.10000038146972656,-0.10000038146972656
2024-01-16,30.799999237060547,31.549999237060547,29.149999618530273,30.049999237060547,20.600000381469727,33.150001525878906,0.91,30.799999237060547,-0.75,-0.75
2024-01-17,29.549999237060547,30.600000381469727,29.149999618530273,29.850000381469727,20.600000381469727,33.150001525878906,0.91,30.049999237060547,-0.1999988555908203,-0.1999988555908203
2024-01-18,29.700000762939453,30.25,27.950000762939453,29.75,20.600000381469727,33.150001525878906,0.91,29.850000381469727,-0.10000038146972656,-0.10000038146972656
2024-01-19,29.799999237060547,30.25,29.25,29.549999237060547,22.149999618530273,33.150001525878906,0.91,29.75,-0.20000076293945312,-0.20000076293945312
2024-01-23,30.399999618530273,30.600000381469727,28.299999237060547,28.549999237060547,22.149999618530273,33.150001525878906,0.91,29.549999237060547,-1.0,-1.0
2024-01-24,28.549999237060547,29.950000762939453,28.049999237060547,29.600000381469727,22.149999618530273,33.150001525878906,0.91,28.549999237060547,1.0500011444091797,1.0500011444091797
2024-01-25,29.799999237060547,30.799999237060547,29.5,30.200000762939453,22.149999618530273,33.150001525878906,0.91,29.600000381469727,0.6000003814697266,0.6000003814697266
2024-01-29,30.350000381469727,31.25,29.899999618530273,30.100000381469727,22.200000762939453,33.150001525878906,0.91,30.200000762939453,-0.10000038146972656,-0.10000038146972656
2024-01-30,30.5,30.899999618530273,29.899999618530273,29.950000762939453,23.299999237060547,33.150001525878906,0.91,30.100000381469727,-0.14999961853027344,-0.14999961853027344
2024-01-31,30.049999237060547,30.200000762939453,29.0,29.799999237060547,23.299999237060547,33.150001525878906,0.91,29.950000762939453,-0.15000152587890625,-0.15000152587890625
2024-02-01,30.100000381469727,30.100000381469727,28.899999618530273,29.0,23.850000381469727,33.150001525878906,0.91,29.799999237060547,-0.7999992370605469,-0.7999992370605469
2024-02-02,29.5,29.600000381469727,28.549999237060547,28.799999237060547,25.899999618530273,33.150001525878906,0.91,29.0,-0.20000076293945312,-0.20000076293945312
2024-02-05,27.399999618530273,27.399999618530273,27.399999618530273,27.399999618530273,27.399999618530273,33.150001525878906,0.91,28.799999237060547,-1.3999996185302734,-1.3999996185302734
2024-02-06,26.049999237060547,26.700000762939453,26.049999237060547,26.049999237060547,26.049999237060547,33.150001525878906,0.91,27.399999618530273,-1.3500003814697266,-1.3500003814697266
2024-02-07,25.350000381469727,27.350000381469727,25.350000381469727,27.350000381469727,25.350000381469727,32.849998474121094,0.91,26.049999237060547,1.3000011444091797,1.3000011444091797
2024-02-08,27.700000762939453,28.700000762939453,27.299999237060547,28.549999237060547,25.350000381469727,32.20000076293945,0.91,27.350000381469727,1.1999988555908203,1.1999988555908203
2024-02-09,29.0,29.0,27.149999618530273,27.5,25.350000381469727,31.850000381469727,0.91,28.549999237060547,-1.0499992370605469,-1.0499992370605469
2024-02-12,27.799999237060547,27.799999237060547,26.149999618530273,26.149999618530273,25.350000381469727,31.549999237060547,0.91,27.5,-1.3500003814697266,-1.3500003814697266
2024-02-13,25.5,26.299999237060547,24.850000381469727,26.049999237060547,24.850000381469727,31.549999237060547,0.91,26.149999618530273,-0.10000038146972656,-0.10000038146972656
2024-02-14,25.0,26.850000381469727,24.950000762939453,26.450000762939453,24.850000381469727,31.549999237060547,0.91,26.049999237060547,0.40000152587890625,0.40000152587890625
2024-02-15,26.799999237060547,27.25,26.700000762939453,26.75,24.850000381469727,31.25,0.91,26.450000762939453,0.2999992370605469,0.2999992370605469
2024-02-16,26.799999237060547,27.0,25.950000762939453,26.200000762939453,24.850000381469727,31.25,0.91,26.75,-0.5499992370605469,-0.5499992370605469
2024-02-19,26.299999237060547,27.299999237060547,26.0,26.950000762939453,24.850000381469727,31.25,0.91,26.200000762939453,0.75,0.75
2024-02-20,27.0,27.200000762939453,26.399999618530273,26.450000762939453,24.850000381469727,31.25,0.91,26.950000762939453,-0.5,-0.5
2024-02-21,26.75,26.799999237060547,25.350000381469727,25.450000762939453,24.850000381469727,31.25,0.91,26.450000762939453,-1.0,-1.0
2024-02-22,25.649999618530273,26.0,25.0,25.649999618530273,24.850000381469727,31.25,0.91,25.450000762939453,0.1999988555908203,0.1999988555908203
2024-02-23,25.850000381469727,26.100000381469727,25.5,25.600000381469727,24.850000381469727,31.25,0.91,25.649999618530273,-0.049999237060546875,-0.049999237060546875
2024-02-26,25.700000762939453,25.950000762939453,25.200000762939453,25.25,24.850000381469727,30.899999618530273,0.91,25.600000381469727,-0.35000038146972656,-0.35000038146972656
2024-02-27,25.600000381469727,25.600000381469727,24.549999237060547,24.649999618530273,24.549999237060547,30.200000762939453,0.91,25.25,-0.6000003814697266,-0.6000003814697266
2024-02-28,24.850000381469727,24.950000762939453,23.450000762939453,23.450000762939453,23.450000762939453,30.100000381469727,0.91,24.649999618530273,-1.1999988555908203,-1.1999988555908203
2024-02-29,22.5,24.450000762939453,22.299999237060547,24.200000762939453,22.299999237060547,29.600000381469727,0.91,23.450000762939453,0.75,0.75
2024-03-01,24.450000762939453,24.600000381469727,23.799999237060547,23.950000762939453,22.299999237060547,29.0,0.91,24.200000762939453,-0.25,-0.25
2024-03-04,23.899999618530273,24.149999618530273,23.299999237060547,23.399999618530273,22.299999237060547,29.0,0.91,23.950000762939453,-0.5500011444091797,-0.5500011444091797
2024-03-05,23.100000381469727,23.649999618530273,22.899999618530273,23.049999237060547,22.299999237060547,29.0,0.91,23.399999618530273,-0.35000038146972656,-0.35000038146972656
2024-03-06,23.0,23.0,21.899999618530273,22.299999237060547,21.899999618530273,29.0,0.91,23.049999237060547,-0.75,-0.75
2024-03-07,22.200000762939453,23.25,22.049999237060547,22.549999237060547,21.899999618530273,29.0,0.91,22.299999237060547,0.25,0.25
2024-03-11,23.0,23.399999618530273,22.5,22.549999237060547,21.899999618530273,27.799999237060547,0.91,22.549999237060547,0.0,0.0
2024-03-12,22.5,22.5,21.450000762939453,21.450000762939453,21.450000762939453,27.299999237060547,-0.0410448275862069,22.549999237060547,-1.0999984741210938,-1.0999984741210938
2024-03-13,21.5,21.649999618530273,20.399999618530273,20.399999618530273,20.399999618530273,27.299999237060547,-0.0410448275862069,21.450000762939453,-1.0500011444091797,-1.0500011444091797
2024-03-14,19.5,21.299999237060547,19.399999618530273,21.049999237060547,19.399999618530273,27.299999237060547,-0.0410448275862069,20.399999618530273,0.6499996185302734,0.6499996185302734
2024-03-15,21.100000381469727,22.100000381469727,20.549999237060547,22.100000381469727,19.399999618530273,27.299999237060547,-0.0410448275862069,21.049999237060547,1.0500011444091797,1.0500011444091797
2024-03-18,23.200000762939453,23.200000762939453,22.549999237060547,23.200000762939453,19.399999618530273,27.299999237060547,-0.0410448275862069,22.100000381469727,1.1000003814697266,1.1000003814697266
2024-03-19,23.100000381469727,23.799999237060547,22.450000762939453,22.799999237060547,19.399999618530273,27.200000762939453,0.9531,23.200000762939453,-0.40000152587890625,-0.40000152587890625
2024-03-20,23.399999618530273,23.899999618530273,23.0,23.899999618530273,19.399999618530273,26.799999237060547,0.9531,22.799999237060547,1.1000003814697266,1.1000003814697266
2024-03-21,25.049999237060547,25.049999237060547,25.049999237060547,25.049999237060547,19.399999618530273,26.100000381469727,0.9531,23.899999618530273,1.1499996185302734,1.1499996185302734
2024-03-22,26.299999237060547,26.299999237060547,26.299999237060547,26.299999237060547,19.399999618530273,26.299999237060547,0.9531,25.049999237060547,1.25,1.25
2024-03-26,27.600000381469727,27.600000381469727,27.049999237060547,27.600000381469727,19.399999618530273,27.600000381469727,0.8314333333333334,26.299999237060547,1.3000011444091797,1.3000011444091797
2024-03-27,28.450000762939453,28.5,26.600000381469727,27.649999618530273,19.399999618530273,28.5,0.8314333333333334,27.600000381469727,0.049999237060546875,0.049999237060546875
2024-03-28,28.200000762939453,28.5,28.0,28.25,19.399999618530273,28.5,0.8314333333333334,27.649999618530273,0.6000003814697266,0.6000003814697266
2024-04-01,28.850000381469727,29.149999618530273,28.549999237060547,28.899999618530273,19.399999618530273,29.149999618530273,0.8314333333333334,28.25,0.6499996185302734,0.6499996185302734
2024-04-02,29.299999237060547,30.299999237060547,28.399999618530273,30.299999237060547,19.399999618530273,30.299999237060547,0.8555,28.899999618530273,1.3999996185302734,1.3999996185302734
2024-04-03,30.549999237060547,31.799999237060547,30.399999618530273,31.799999237060547,19.399999618530273,31.799999237060547,0.8555,30.299999237060547,1.5,1.5
2024-04-04,33.349998474121094,33.349998474121094,32.650001525878906,33.349998474121094,19.399999618530273,33.349998474121094,0.8555,31.799999237060547,1.5499992370605469,1.5499992370605469
2024-04-05,33.900001525878906,34.45000076293945,31.700000762939453,32.599998474121094,19.399999618530273,34.45000076293945,0.8555,33.349998474121094,-0.75,-0.75
2024-04-08,32.75,32.75,31.0,31.0,19.399999618530273,34.45000076293945,0.8555,32.599998474121094,-1.5999984741210938,-1.5999984741210938
2024-04-09,29.450000762939453,30.950000762939453,29.450000762939453,29.799999237060547,19.399999618530273,34.45000076293945,-0.09519655172413793,31.0,-1.2000007629394531,-1.2000007629394531
2024-04-10,30.100000381469727,30.649999618530273,28.350000381469727,28.350000381469727,19.399999618530273,34.45000076293945,-0.09519655172413793,29.799999237060547,-1.4499988555908203,-1.4499988555908203
2024-04-12,26.950000762939453,28.350000381469727,26.950000762939453,27.350000381469727,19.399999618530273,34.45000076293945,-0.09519655172413793,28.350000381469727,-1.0,-1.0
2024-04-15,26.5,26.850000381469727,26.0,26.049999237060547,19.399999618530273,34.45000076293945,-0.09519655172413793,27.350000381469727,-1.3000011444091797,-1.3000011444091797
2024-04-16,25.950000762939453,27.350000381469727,25.5,27.350000381469727,20.549999237060547,34.45000076293945,-0.09519655172413793,26.049999237060547,1.3000011444091797,1.3000011444091797
2024-04-18,28.0,28.700000762939453,27.799999237060547,28.700000762939453,22.450000762939453,34.45000076293945,-0.09519655172413793,27.350000381469727,1.3500003814697266,1.3500003814697266
2024-04-19,28.0,28.450000762939453,27.399999618530273,28.049999237060547,22.450000762939453,34.45000076293945,-0.09519655172413793,28.700000762939453,-0.6500015258789062,-0.6500015258789062
2024-04-22,28.5,28.799999237060547,27.399999618530273,28.149999618530273,23.0,34.45000076293945,-0.09519655172413793,28.049999237060547,0.10000038146972656,0.10000038146972656
2024-04-23,28.450000762939453,28.450000762939453,27.700000762939453,28.0,25.049999237060547,34.45000076293945,-0.296,28.149999618530273,-0.14999961853027344,-0.14999961853027344
2024-04-24,28.299999237060547,28.350000381469727,27.5,27.600000381469727,25.5,34.45000076293945,-0.296,28.0,-0.39999961853027344,-0.39999961853027344
2024-04-25,27.850000381469727,27.850000381469727,27.399999618530273,27.5,25.5,34.45000076293945,-0.296,27.600000381469727,-0.10000038146972656,-0.10000038146972656
2024-04-26,27.600000381469727,28.149999618530273,27.5,27.700000762939453,25.5,34.45000076293945,-0.296,27.5,0.20000076293945312,0.20000076293945312
2024-04-29,28.0,28.200000762939453,27.450000762939453,27.549999237060547,25.5,34.45000076293945,-0.296,27.700000762939453,-0.15000152587890625,-0.15000152587890625
2024-04-30,27.649999618530273,28.299999237060547,27.100000381469727,27.299999237060547,25.5,34.45000076293945,0.0,27.549999237060547,-0.25,-0.25
2024-05-02,27.350000381469727,27.399999618530273,26.649999618530273,26.950000762939453,25.5,34.45000076293945,0.0,27.299999237060547,-0.34999847412109375,-0.34999847412109375
2024-05-03,27.049999237060547,27.450000762939453,26.649999618530273,26.799999237060547,25.5,34.45000076293945,0.0,26.950000762939453,-0.15000152587890625,-0.15000152587890625
2024-05-06,26.600000381469727,26.75,25.700000762939453,25.850000381469727,25.5,34.45000076293945,0.0,26.799999237060547,-0.9499988555908203,-0.9499988555908203
2024-05-07,25.899999618530273,26.600000381469727,25.25,25.649999618530273,25.25,34.45000076293945,0.34384132231404957,25.850000381469727,-0.20000076293945312,-0.20000076293945312
2024-05-08,25.649999618530273,26.149999618530273,25.299999237060547,25.75,25.25,32.75,0.34384132231404957,25.649999618530273,0.10000038146972656,0.10000038146972656
2024-05-09,25.950000762939453,25.950000762939453,24.5,24.75,24.5,30.950000762939453,0.34384132231404957,25.75,-1.0,-1.0
2024-05-10,24.649999618530273,25.399999618530273,24.350000381469727,24.950000762939453,24.350000381469727,30.649999618530273,0.34384132231404957,24.75,0.20000076293945312,0.20000076293945312
2024-05-13,25.149999618530273,25.149999618530273,23.899999618530273,24.399999618530273,23.899999618530273,28.799999237060547,0.34384132231404957,24.950000762939453,-0.5500011444091797,-0.5500011444091797
2024-05-14,24.600000381469727,25.600000381469727,24.549999237060547,25.600000381469727,23.899999618530273,28.799999237060547,0.60205,24.399999618530273,1.2000007629394531,1.2000007629394531
2024-05-15,26.100000381469727,26.600000381469727,25.649999618530273,25.799999237060547,23.899999618530273,28.799999237060547,0.60205,25.600000381469727,0.1999988555908203,0.1999988555908203
2024-05-16,26.149999618530273,26.299999237060547,25.350000381469727,25.850000381469727,23.899999618530273,28.799999237060547,0.60205,25.799999237060547,0.05000114440917969,0.05000114440917969
2024-05-17,26.0,26.399999618530273,25.850000381469727,26.149999618530273,23.899999618530273,28.799999237060547,0.60205,25.850000381469727,0.2999992370605469,0.2999992370605469
2024-05-21,26.350000381469727,26.899999618530273,25.899999618530273,26.100000381469727,23.899999618530273,28.799999237060547,0.6271472972972973,26.149999618530273,-0.049999237060546875,-0.049999237060546875
2024-05-22,26.100000381469727,27.399999618530273,26.100000381469727,26.5,23.899999618530273,28.450000762939453,0.6271472972972973,26.100000381469727,0.39999961853027344,0.39999961853027344
2024-05-23,26.649999618530273,26.850000381469727,26.299999237060547,26.399999618530273,23.899999618530273,28.350000381469727,0.6271472972972973,26.5,-0.10000038146972656,-0.10000038146972656
2024-05-24,26.299999237060547,27.299999237060547,26.149999618530273,26.600000381469727,23.899999618530273,28.299999237060547,0.6271472972972973,26.399999618530273,0.20000076293945312,0.20000076293945312
