Date,Predicted_Close,Predicted_Price_Change
2024-10-20,45.96191563646756,4.221913958000762
2024-10-21,47.448143140786215,1.4862275043186557
2024-10-22,47.91792324591222,0.46978010512600576
2024-10-23,48.06614427139021,0.1482210254779872
2024-10-24,48.112909709419675,0.04676543802946753
2024-10-25,48.127664742904535,0.014755033484860292
2024-10-26,48.13232012564685,0.004655382742313918
