Previous_Close,Sentiment,Support,Resistance
357.75,0.3564,312.70001220703125,361.8500061035156
358.8999938964844,0.3564,312.70001220703125,361.8500061035156
353.45001220703125,0.3564,312.70001220703125,361.8500061035156
348.79998779296875,0.3564,312.70001220703125,361.8500061035156
345.54998779296875,0.3564,319.6000061035156,361.8500061035156
348.6499938964844,0.3564,319.6000061035156,365.75
346.20001220703125,0.3564,319.6000061035156,365.75
356.95001220703125,0.3564,319.6000061035156,366.70001220703125
365.1000061035156,0.3564,319.6000061035156,387.25
381.8999938964844,0.3564,319.6000061035156,392.79998779296875
383.25,0.3564,319.6000061035156,392.79998779296875
389.75,0.3564,324.8500061035156,396.70001220703125
388.8500061035156,0.3564,326.79998779296875,396.70001220703125
389.79998779296875,0.3564,335.29998779296875,402.5
394.0,0.3564,335.29998779296875,402.5
392.95001220703125,0.7887714285714286,335.29998779296875,402.5
395.1499938964844,0.7887714285714286,335.29998779296875,410.8999938964844
407.3999938964844,0.7887714285714286,335.29998779296875,412.8999938964844
392.1000061035156,0.7887714285714286,335.29998779296875,412.8999938964844
361.70001220703125,0.7887714285714286,335.29998779296875,412.8999938964844
365.04998779296875,0.7887714285714286,335.29998779296875,412.8999938964844
373.70001220703125,0.7887714285714286,335.29998779296875,412.8999938964844
378.8500061035156,0.7887714285714286,335.29998779296875,412.8999938964844
376.29998779296875,0.7887714285714286,341.20001220703125,412.8999938964844
380.5,0.7887714285714286,341.20001220703125,412.8999938964844
378.95001220703125,0.7887714285714286,343.75,412.8999938964844
375.45001220703125,0.7887714285714286,354.6000061035156,412.8999938964844
377.8999938964844,0.7887714285714286,354.6000061035156,412.8999938964844
378.3999938964844,0.7887714285714286,354.6000061035156,412.8999938964844
378.3999938964844,0.7887714285714286,354.6000061035156,412.8999938964844
375.54998779296875,0.7887714285714286,354.6000061035156,412.8999938964844
365.75,0.7887714285714286,354.6000061035156,412.8999938964844
371.75,0.7887714285714286,354.6000061035156,412.8999938964844
377.3999938964844,0.7887714285714286,354.6000061035156,412.8999938964844
391.75,0.7887714285714286,354.6000061035156,412.8999938964844
396.1499938964844,0.9802,354.6000061035156,412.8999938964844
394.95001220703125,0.9802,354.6000061035156,433.29998779296875
425.25,0.9802,354.6000061035156,433.29998779296875
413.1499938964844,0.9802,354.6000061035156,433.29998779296875
396.1000061035156,0.9802,358.20001220703125,433.29998779296875
371.95001220703125,0.9802,363.04998779296875,433.29998779296875
384.45001220703125,0.9802,363.04998779296875,433.29998779296875
380.75,0.9802,363.04998779296875,433.29998779296875
392.75,0.9802,363.04998779296875,433.29998779296875
383.25,0.14234102564102566,363.04998779296875,433.29998779296875
379.8999938964844,0.14234102564102566,363.04998779296875,433.29998779296875
392.1499938964844,0.14234102564102566,363.04998779296875,433.29998779296875
390.70001220703125,0.14234102564102566,363.04998779296875,433.29998779296875
390.1000061035156,0.14234102564102566,363.04998779296875,433.29998779296875
388.3999938964844,0.14234102564102566,363.04998779296875,433.29998779296875
394.20001220703125,0.14234102564102566,363.04998779296875,433.29998779296875
406.95001220703125,0.14234102564102566,365.54998779296875,433.29998779296875
408.79998779296875,0.14234102564102566,365.54998779296875,433.29998779296875
412.25,0.14234102564102566,365.54998779296875,433.29998779296875
414.1000061035156,0.14234102564102566,365.54998779296875,433.29998779296875
414.6000061035156,0.14234102564102566,365.54998779296875,433.29998779296875
416.3500061035156,0.14234102564102566,365.54998779296875,436.1499938964844
429.8999938964844,0.14234102564102566,365.54998779296875,439.3999938964844
431.95001220703125,0.14234102564102566,365.54998779296875,444.20001220703125
436.95001220703125,0.14234102564102566,365.54998779296875,444.20001220703125
431.6000061035156,0.14234102564102566,371.1000061035156,444.20001220703125
430.3999938964844,0.14234102564102566,371.1000061035156,444.20001220703125
429.75,0.14234102564102566,371.1000061035156,444.20001220703125
428.1000061035156,0.14234102564102566,371.1000061035156,444.20001220703125
427.95001220703125,0.14234102564102566,384.0,444.20001220703125
429.6499938964844,0.696025,386.5,444.20001220703125
428.29998779296875,0.696025,387.5,444.20001220703125
431.45001220703125,0.696025,387.5,444.20001220703125
436.8999938964844,0.696025,391.0,451.3500061035156
448.0,0.696025,397.54998779296875,455.29998779296875
449.25,0.696025,406.6000061035156,459.95001220703125
457.8500061035156,0.696025,407.3500061035156,464.20001220703125
454.75,0.696025,408.04998779296875,464.20001220703125
446.29998779296875,0.696025,408.04998779296875,464.20001220703125
436.3999938964844,0.34797500000000003,414.75,464.20001220703125
435.04998779296875,0.34797500000000003,412.1000061035156,464.20001220703125
413.5,0.34797500000000003,404.1499938964844,464.20001220703125
414.8500061035156,0.34797500000000003,396.54998779296875,464.20001220703125
411.75,0.34797500000000003,396.54998779296875,464.20001220703125
430.3500061035156,0.5081887640449438,396.54998779296875,464.20001220703125
431.29998779296875,0.5081887640449438,396.54998779296875,464.20001220703125
433.95001220703125,0.5081887640449438,396.54998779296875,464.20001220703125
436.29998779296875,0.5081887640449438,396.54998779296875,464.20001220703125
441.70001220703125,0.4837431818181818,396.54998779296875,464.20001220703125
447.70001220703125,0.4837431818181818,396.54998779296875,464.20001220703125
449.1499938964844,0.4837431818181818,396.54998779296875,464.20001220703125
