Date,Predicted_Close,Predicted_Price_Change
2024-05-25,460.9789378070038,11.8289439105194
2024-05-26,464.7396585978034,3.76072079079961
2024-05-27,465.93387339323834,1.1942147954349593
2024-05-28,466.31309563731577,0.37922224407742533
2024-05-29,466.4335174500021,0.12042181268634522
2024-05-30,466.47175732964297,0.03823987964085518
2024-05-31,466.4839003821543,0.012143052511305541
